date,system_price(avg),area_price_中国,area_price_中部,area_price_九州,area_price_北海道,area_price_北陸,area_price_四国,area_price_東京,area_price_東北,area_price_関西,LNG(close),OIL(close)
2025-02-18,15.762708,16.36875,16.755625,13.845833,16.528333,16.36875,10.639375,16.733125,16.629791,16.36875,2267.0,71.83
2025-02-19,16.538541,17.157916,17.85875,13.242916,17.67625,17.157916,12.249375,17.75125,17.75125,17.157916,2252.0,72.1
2025-02-20,16.081458,16.935,17.177291,13.747916,17.197083,16.935,7.199166,17.177291,17.177291,16.935,2139.0,72.48
2025-02-21,15.770208,16.22,16.808541,14.785833,16.642708,16.22,10.513958,16.748541,16.748541,16.22,2153.0,70.4
2025-02-22,15.669166,16.958958,16.958958,14.399583,15.906458,16.958958,16.3225,15.982916,15.943541,16.958958,,
2025-02-23,13.377083,13.293333,14.101458,12.343958,14.029583,13.293333,13.114375,14.081458,14.081458,13.293333,,
2025-02-24,14.271666,15.005416,15.470625,12.52875,14.254166,15.005416,14.61875,14.364375,14.2875,15.005416,,70.7
2025-02-25,13.910416,15.6425,15.927291,13.220625,13.0675,15.6425,15.197291,13.45,13.25875,15.6425,2182.0,68.93
2025-02-26,11.405,11.915833,12.002083,11.066458,11.3575,11.915833,11.862916,11.581666,11.511041,11.915833,2161.0,68.62
2025-02-27,11.455833,11.375208,11.719583,11.065416,12.130833,11.375208,11.318541,11.680625,11.670625,11.375208,1939.0,70.35
2025-02-28,12.097708,12.308333,12.744375,11.760833,11.873125,12.308333,12.308333,12.294375,11.883125,12.308333,2059.0,69.76
2025-03-01,9.150625,9.6125,9.549166,7.992291,9.256041,9.6125,9.510625,9.258958,9.258958,9.6125,,
2025-03-02,10.189583,11.906666,11.93375,7.391666,9.362708,11.906666,11.27875,9.466666,9.466666,11.906666,,
2025-03-03,17.014583,18.244583,18.49,14.259791,15.384791,18.244583,18.048125,15.978125,15.550208,18.244583,2119.0,68.37
2025-03-04,18.862708,24.711666,23.923333,18.943125,14.699375,24.711666,23.575416,15.065833,14.828333,24.711666,2056.0,68.26
2025-03-05,16.897916,18.51125,18.825,13.312916,16.294166,18.51125,10.034375,16.401875,16.401875,18.51125,1990.0,66.31
2025-03-06,15.521666,18.235625,18.1,14.864166,14.373333,18.235625,15.863333,14.252916,14.252916,18.235625,1929.0,66.36
2025-03-07,14.810833,15.962083,16.776458,13.893541,14.037708,16.784166,13.103958,14.030208,14.030208,16.784166,1764.0,67.04
2025-03-08,14.080833,14.727083,15.176875,13.886041,13.995416,15.07125,14.28125,14.271666,14.141041,15.07125,,
2025-03-09,9.32625,9.786041,10.939791,8.337083,11.104375,10.939791,9.626666,10.592291,10.592291,10.939791,,
2025-03-10,12.835625,13.19,13.500416,12.63125,13.253125,13.48875,12.974375,13.362083,12.970416,13.48875,1872.0,66.03
2025-03-11,13.199375,13.502916,14.392291,12.377291,12.382708,14.292708,13.494375,13.562291,12.535416,14.292708,1919.0,66.25
2025-03-12,12.299791,12.99,13.019166,10.80625,12.758541,12.99,11.776458,12.2775,12.12375,12.99,2052.0,67.68
2025-03-13,9.819375,10.462708,10.462708,10.204583,9.003541,10.462708,10.126458,8.69375,8.171458,10.462708,1976.0,66.55
2025-03-14,8.48625,9.15125,9.15125,7.705208,10.029791,9.15125,9.004791,8.5875,8.425625,9.15125,1912.0,67.18
2025-03-15,10.6375,10.954375,10.972083,10.466458,10.281666,10.954375,10.95125,9.723333,9.651666,10.954375,,
2025-03-16,12.537916,12.158541,12.176666,9.946458,14.671458,12.158541,11.855416,13.602083,13.602083,12.158541,,
2025-03-17,13.265625,13.3425,13.93,12.20625,15.07,13.819583,12.459583,12.949375,12.949375,13.819583,2006.0,67.58
2025-03-18,14.220833,14.939583,14.831666,13.702083,16.927916,14.939583,14.711666,14.482708,14.254375,14.939583,1995.0,66.75
2025-03-19,15.601875,15.094375,15.287083,13.264583,16.789583,15.424166,14.557916,15.674583,15.674583,15.424166,2011.0,66.91
2025-03-20,11.868125,12.827916,13.109791,9.204791,12.123333,13.111041,11.641458,12.686041,12.445625,13.111041,,68.07
2025-03-21,9.928958,9.639375,10.637708,7.189791,10.948958,10.637708,9.375833,10.985833,10.800208,10.637708,2043.0,68.28
2025-03-22,7.366458,8.227291,8.232916,6.617291,8.986666,8.274583,8.114791,7.606875,7.439375,8.274583,,
2025-03-23,5.428958,4.964375,5.39875,4.94375,8.051458,4.964375,4.964375,6.565208,6.565208,4.964375,,
2025-03-24,10.456458,9.385,10.47,8.646666,11.718125,9.51,9.059166,12.497291,11.757083,9.51,2015.0,69.11
2025-03-25,6.198958,6.836875,7.061666,6.057708,8.558125,6.836875,0.01,7.503541,7.503541,6.836875,2034.0,69.0
2025-03-26,6.536875,6.27125,7.4225,5.825208,9.48375,6.27125,0.01,8.712083,8.665833,6.27125,1980.0,69.65
2025-03-27,8.945625,7.989791,9.408958,7.977083,10.77625,7.989791,0.5075,11.029791,10.809375,7.989791,1954.0,69.92
2025-03-28,8.359583,8.614166,8.888541,8.782083,9.442916,8.614166,0.903541,9.067083,9.025625,8.614166,1973.0,69.36
2025-03-29,8.667708,9.268541,9.3775,8.44375,8.825,9.268541,0.279791,13.484375,8.995625,9.268541,,
2025-03-30,7.32875,8.150833,8.615625,7.461875,9.945625,8.150833,1.455416,10.283958,10.2275,8.150833,,
2025-03-31,10.770416,10.733333,11.070416,8.91375,12.42875,10.766458,4.823333,13.99125,12.52875,10.766458,1919.0,71.48
2025-04-01,14.369791,12.779166,13.291458,12.779166,14.544791,13.26875,4.644375,16.869375,16.499375,13.26875,1898.0,71.2
2025-04-02,12.621458,10.79875,11.468958,10.2725,15.972083,11.373958,9.456875,16.125208,16.125208,11.373958,1990.0,71.71
2025-04-03,13.452708,10.771041,11.782083,9.131458,17.56,11.488333,10.130208,17.237083,17.237083,11.488333,1912.0,66.95
2025-04-04,11.618958,10.949166,11.349375,8.970625,13.204375,11.245,10.130625,14.069791,13.1925,11.245,1841.0,61.99
2025-04-05,10.427083,10.006041,10.032708,9.81875,10.624166,10.006041,9.859166,11.787291,9.78875,10.006041,,
2025-04-06,8.997916,7.375833,9.04,6.346875,11.707708,7.375833,6.574375,11.80875,11.623958,7.375833,,
2025-04-07,9.648958,9.399375,9.399375,7.905416,10.945,9.399375,8.41625,12.25,10.5775,9.399375,1711.0,60.7
2025-04-08,9.9525,9.547291,9.598333,7.653333,11.232083,9.598333,8.934375,12.106458,11.25125,9.547291,1702.0,59.58
2025-04-09,9.921666,9.436875,9.734583,7.7275,10.5625,9.734583,8.810416,12.122916,10.458541,9.436875,1670.0,62.35
2025-04-10,12.722083,12.092708,12.121875,12.092708,11.13375,12.121875,12.068541,13.412916,12.11375,12.092708,1601.0,60.07
2025-04-11,10.500625,9.691458,10.32875,8.128958,11.787916,10.32875,9.2225,12.880625,11.87,9.691458,1568.0,61.5
2025-04-12,8.513125,8.068125,8.120208,8.068125,9.068125,8.120208,8.068125,9.314375,9.218958,8.068125,,
2025-04-13,10.084791,10.049375,11.414166,6.644791,9.567291,11.414166,9.987916,11.874166,11.311041,10.049375,,
2025-04-14,10.13,9.564375,9.821875,9.555833,10.59375,9.803125,9.527291,11.2,10.698958,9.564375,1597.0,61.53
2025-04-15,11.099375,11.661458,11.661458,9.03125,10.864583,11.661458,11.067916,11.729375,11.294166,11.661458,1636.0,61.33
2025-04-16,8.644791,9.562291,9.569375,8.267291,6.996666,9.562291,9.274375,10.653125,6.804791,9.562291,1645.0,62.47
2025-04-17,7.62,7.50375,7.898125,7.468541,6.2675,7.50375,7.456875,8.352083,6.356666,7.50375,1703.0,64.01
2025-04-18,9.751458,9.036041,9.67125,8.324583,10.007083,9.036041,8.965416,10.995833,10.202291,9.036041,1714.0,
2025-04-19,6.454791,5.557708,6.518125,5.451666,6.833958,5.557708,5.493125,7.970208,6.897708,5.557708,,
2025-04-20,8.375208,7.750416,8.925625,7.389166,8.277083,7.750416,7.748333,9.24125,8.295,7.750416,,
2025-04-21,7.547083,7.817083,8.735,6.718125,7.714166,7.817083,7.286666,9.591666,7.860208,7.817083,1700.0,62.41
2025-04-22,10.015625,9.835208,10.24625,9.835208,8.512083,9.835208,9.835208,10.662291,8.641666,9.835208,1690.0,63.67
2025-04-23,12.86,12.513125,12.905833,12.100625,13.024791,12.629791,11.153541,13.02625,13.02625,12.513125,1653.0,62.27
2025-04-24,9.470625,8.659375,9.69875,7.27125,8.954375,9.698125,8.249791,11.577916,11.273958,8.659375,1644.0,62.79
2025-04-25,10.116666,9.620208,10.367708,9.588541,8.233333,9.660416,9.496666,11.627083,9.434583,9.660416,1616.0,63.02
2025-04-26,6.605,6.970625,6.982916,6.75625,5.244583,6.970625,6.828958,8.748125,6.203333,6.970625,,
2025-04-27,6.618541,7.067083,7.067083,6.709375,5.385625,7.067083,6.931458,7.191041,6.17,7.067083,,
2025-04-28,11.373333,11.803125,11.8125,11.075625,9.008541,11.803125,11.803125,11.84,11.358333,11.803125,1547.0,62.05
2025-04-29,7.323333,7.183958,7.305208,7.050625,7.325625,7.183958,7.183958,7.624375,7.436875,7.183958,,60.42
2025-04-30,7.892083,8.1375,8.179375,7.316041,7.474375,8.1375,8.075833,9.687083,7.705416,8.1375,1533.0,58.21
2025-05-01,9.8875,9.585625,9.600416,9.585625,9.082708,9.585625,9.568958,11.280208,9.123125,9.585625,1549.0,59.24
2025-05-02,11.174791,10.967291,12.571875,7.995208,10.509791,10.967291,8.56875,12.9575,11.427708,10.967291,1559.0,58.29
2025-05-03,7.045,6.77,7.011666,6.77,7.335208,6.77,6.592916,7.538333,7.444166,6.77,,
2025-05-04,6.51,6.202708,6.952916,6.202708,7.160416,6.202708,6.131458,7.488541,7.160208,6.202708,,
2025-05-05,6.361041,6.757916,6.940208,6.757916,4.86125,6.757916,6.540208,6.989583,5.275833,6.757916,,57.13
2025-05-06,11.060833,12.016458,12.057708,10.928958,6.36125,12.016458,10.847083,12.078125,12.078125,12.016458,,59.09
2025-05-07,8.392916,8.519375,8.701041,7.577291,9.053958,8.519375,7.427291,9.082708,8.875625,8.519375,1672.0,58.07
2025-05-08,7.980833,7.449166,8.32875,6.965,7.432291,7.449166,7.280625,10.419791,7.624583,7.449166,1663.0,59.91
2025-05-09,11.398333,11.31375,11.79625,11.466041,10.098125,11.31375,11.31375,11.9275,10.539375,11.31375,1734.0,61.02
2025-05-10,8.56375,6.127291,6.127291,5.86125,10.670208,6.127291,6.020416,11.011458,10.670208,6.127291,,
2025-05-11,7.871875,7.463958,7.471458,7.669166,6.149791,7.463958,7.463958,9.468333,6.416666,7.463958,,
2025-05-12,8.81625,8.135,8.453958,6.153125,8.837083,8.135,8.044583,11.582291,11.324166,8.135,1702.0,61.95
2025-05-13,6.875833,6.600208,7.501875,5.752708,7.120416,6.600208,6.56375,9.239166,7.397708,6.600208,1730.0,63.67
2025-05-14,8.136875,6.225625,7.628958,5.469375,9.249583,6.225625,6.225625,12.132083,9.616666,6.225625,1760.0,63.15
2025-05-15,9.032083,7.595208,8.439583,7.461458,8.32125,7.595208,7.595208,12.0025,9.130625,7.595208,1726.0,61.62
2025-05-16,9.93375,8.770208,9.134791,8.682291,9.42375,8.770208,8.644791,11.777291,10.37875,8.770208,1728.0,61.97
2025-05-17,10.278958,8.654791,8.654791,8.225416,11.68125,8.654791,8.4975,12.867083,12.84375,8.654791,,
2025-05-18,7.3575,6.88625,7.114375,6.88625,6.3225,6.88625,6.618125,8.619375,6.900833,6.88625,,
2025-05-19,8.877708,8.056041,8.435,7.204583,7.061875,8.065833,7.969791,12.82375,8.718958,8.065833,1722.0,62.14
2025-05-20,9.68,9.03125,9.255208,8.07,10.256875,9.066875,8.982708,12.810208,11.130416,9.066875,1727.0,62.03
2025-05-21,11.89375,11.124166,11.239583,11.124166,11.718125,11.124166,11.007083,12.997916,12.128958,11.124166,1811.0,61.57
2025-05-22,11.237291,10.208125,10.61375,8.396666,9.5075,10.208125,9.50875,13.026458,13.026458,10.208125,1796.0,61.2
2025-05-23,8.297083,5.834375,7.343958,5.455208,9.305625,5.834375,5.769166,11.641041,9.600416,5.834375,1799.0,61.53
2025-05-24,9.586041,8.220625,8.685416,8.220625,10.421875,8.220625,7.692291,11.89375,11.197291,8.220625,,
2025-05-25,7.408958,4.387291,5.250208,3.96375,11.058958,4.387291,3.963958,11.37875,11.281458,4.387291,,
2025-05-26,8.130833,5.921458,7.765625,5.713541,8.657291,5.921458,5.921458,11.692291,8.717708,5.921458,1790.0,
2025-05-27,8.795208,5.252708,8.035208,5.252708,6.444166,5.460833,5.214791,12.465416,10.703541,5.460833,1799.0,60.89
2025-05-28,8.334583,6.281666,7.599583,5.99875,7.562708,6.281666,6.281666,11.427916,10.126458,6.281666,1812.0,61.84
2025-05-29,10.194791,8.90375,9.135416,8.90375,6.790625,8.90375,8.833541,12.259375,9.886458,8.90375,1813.0,60.94
2025-05-30,10.309791,8.728958,8.908333,8.04625,7.515833,8.728958,8.468333,12.647291,11.84625,8.728958,1732.0,60.79
2025-05-31,7.14125,5.147708,6.437083,4.723125,7.539166,5.458125,4.778541,11.398125,11.247083,5.458125,,
2025-06-01,5.9175,4.779166,4.986666,4.716875,7.958125,4.779166,4.592291,10.473541,10.063958,4.779166,,
2025-06-02,9.415416,9.370625,9.370625,9.370625,7.2425,9.370625,9.270625,10.855208,7.844166,9.370625,1649.0,62.52
2025-06-03,12.984583,10.906458,13.340208,10.646458,8.570833,13.331041,10.906458,14.319166,13.200625,13.331041,1728.0,63.41
2025-06-04,8.270833,6.232291,9.2575,6.104375,8.539583,8.845416,6.115,11.803125,8.237291,8.845416,1774.0,62.85
2025-06-05,6.17625,5.317916,6.6475,5.317916,5.211458,5.815625,5.273333,10.93875,5.936041,5.815625,1756.0,63.37
2025-06-06,8.37375,6.09,8.307291,5.986041,6.295833,7.505625,6.069375,10.696666,8.632916,7.505625,1819.0,64.58
2025-06-07,7.542916,6.485625,7.151041,6.485625,6.0475,6.485625,6.468541,9.135625,6.663333,6.485625,,
2025-06-08,8.2425,7.637916,8.410625,7.637916,6.133125,7.637916,7.636041,9.963125,6.639583,7.637916,,
2025-06-09,9.505416,9.234583,9.632083,9.271666,6.793541,9.234583,9.234583,11.326875,8.166666,9.234583,1820.0,65.29
2025-06-10,11.636875,11.63375,11.713333,11.63375,9.738333,11.63375,11.63375,12.96,10.871875,11.63375,1797.0,64.98
2025-06-11,12.576666,12.016458,12.034583,12.016458,10.929166,12.016458,8.816875,13.307291,13.061875,12.016458,1769.0,68.15
2025-06-12,9.889583,8.538958,9.1425,8.620625,8.535,8.714166,7.663958,12.209583,8.933541,8.714166,1822.0,68.04
2025-06-13,9.02375,7.905416,8.174166,8.331041,9.185833,8.168333,7.303541,11.438333,9.564166,8.168333,1848.0,72.98
2025-06-14,9.534166,8.650208,8.686458,8.650208,9.995625,8.650208,8.650208,11.617708,10.567708,8.650208,,
2025-06-15,8.678333,7.738541,8.248541,7.738541,10.499791,7.738541,7.738541,10.663958,10.663958,7.738541,,
2025-06-16,11.714583,9.989583,12.309583,9.989583,12.073541,12.095208,9.989583,13.631666,12.166666,12.095208,1917.0,71.77
2025-06-17,12.835416,11.608958,13.529375,11.608958,10.100416,13.07875,11.608958,14.921041,10.411458,13.07875,1941.0,73.27
2025-06-18,14.14125,11.471458,15.003541,11.471458,10.584166,14.463125,11.471458,15.327291,11.711041,14.463125,2017.0,73.5
2025-06-19,14.417916,9.922916,15.576875,9.922916,11.31625,14.98,9.922916,15.798125,12.794166,14.98,1999.0,
2025-06-20,13.207916,10.419791,14.433541,10.414375,12.029166,14.068333,10.419791,15.492708,12.993541,14.068333,2073.0,73.84
2025-06-21,10.60375,9.438333,9.579583,9.438333,8.37125,9.462083,9.438333,12.547708,11.860416,9.462083,,
2025-06-22,10.659375,10.071041,10.29625,9.699791,8.951666,10.071041,10.071041,12.292708,11.826458,10.071041,,
2025-06-23,14.791666,14.136041,15.407291,14.01125,10.87375,15.407291,14.136041,16.084375,14.935,15.407291,2100.0,68.51
2025-06-24,16.050625,15.816666,17.291458,15.776875,10.39375,17.073333,15.816666,17.453541,16.442916,17.073333,2024.0,64.37
2025-06-25,14.289583,11.391666,15.978125,11.157083,11.5225,16.3975,11.391666,15.304166,15.226041,16.3975,1863.0,64.92
2025-06-26,13.469166,10.159583,14.038541,9.930416,13.53375,13.568125,10.159583,14.86125,14.86125,13.568125,1869.0,65.24
2025-06-27,11.859166,9.9875,12.6575,9.9875,11.248333,12.355416,9.9875,13.787083,11.930833,12.355416,1798.0,65.52
2025-06-28,10.000416,7.694583,9.212083,7.676458,9.200625,8.209583,7.374375,13.243333,11.211666,8.209583,,
2025-06-29,8.67125,7.370833,8.30125,7.225208,7.179791,7.851666,7.187291,12.457083,10.469583,7.851666,,
2025-06-30,11.561458,10.191875,12.412708,10.114375,11.990208,11.336458,9.725,14.018541,13.713541,11.336458,1768.0,65.11
2025-07-01,14.294375,11.232916,15.376458,11.232916,15.038125,13.458333,11.22375,16.193333,15.0175,13.458333,1722.0,65.45
2025-07-02,15.725,13.559166,17.781458,13.43625,15.490833,17.004375,13.559166,17.644583,15.490833,17.004375,1757.0,67.45
2025-07-03,14.51,14.076041,15.285208,14.076041,13.341875,14.639166,14.076041,15.058333,13.473333,14.639166,1747.0,67.0
2025-07-04,15.166666,13.715416,16.0675,13.715416,13.866458,15.333125,13.715416,16.024166,15.169375,15.333125,1765.0,
2025-07-05,12.058541,11.008958,12.595833,11.008958,11.753125,11.834166,11.001041,12.996875,12.74,11.834166,,
2025-07-06,11.175,10.651666,11.803125,10.556458,11.289791,11.238333,10.634583,11.803125,11.318958,11.238333,,
2025-07-07,16.061458,13.333333,16.977083,13.320625,15.647708,16.595625,13.226875,17.099166,15.647708,16.595625,1769.0,67.93
2025-07-08,16.046875,15.133333,17.649166,14.469166,15.878541,17.649166,15.133333,18.013125,15.947291,17.649166,1799.0,68.33
2025-07-09,15.103333,13.93875,16.202291,13.885208,13.832291,16.77375,13.93875,15.626875,13.964791,16.77375,1822.0,68.38
2025-07-10,14.763541,15.054166,15.6625,15.054166,12.359166,15.477291,13.683333,15.366458,12.480416,15.477291,1819.0,66.57
2025-07-11,12.325208,12.68625,12.68625,12.68625,11.677291,12.68625,12.68625,12.249791,11.802083,12.68625,1851.0,68.45
2025-07-12,10.253958,10.291458,10.458333,9.625416,9.842083,10.458333,10.15125,10.452083,10.267291,10.458333,,
2025-07-13,9.81625,9.50875,10.094583,9.090833,8.887083,9.989583,9.390833,10.260833,9.818125,9.989583,,
2025-07-14,11.692916,11.530833,12.175,10.506458,11.6925,11.961458,11.501875,12.20375,11.888958,11.961458,1871.0,66.98
2025-07-15,12.667083,10.99,16.076666,9.953541,14.734583,15.820833,6.194375,14.946458,14.902916,15.820833,1864.0,66.52
2025-07-16,11.624583,10.680416,12.847916,10.195625,13.554166,12.258333,7.029583,13.011041,13.011041,12.258333,1839.0,66.38
2025-07-17,12.354791,10.661041,13.124375,10.111666,13.567708,12.554375,8.425,13.567708,13.567708,12.554375,1842.0,67.54
2025-07-18,11.966041,11.760625,12.100833,11.511041,12.412291,11.760625,7.739583,12.509791,12.406875,11.760625,1819.0,66.05
2025-07-19,9.496458,9.118958,9.739791,8.969583,9.972916,9.436666,6.636875,10.212083,10.00625,9.436666,,
2025-07-20,8.903125,8.5475,8.9925,8.367291,9.360416,8.735208,5.641875,9.945416,9.945416,8.735208,,
2025-07-21,10.073958,9.926875,11.459791,9.453333,8.785,10.480416,4.898958,12.0025,11.386666,10.480416,,65.95
2025-07-22,11.934791,11.015625,13.215625,10.534583,11.101666,12.500833,5.711458,13.885625,12.321041,12.500833,1757.0,65.31
2025-07-23,12.670833,11.927291,14.272916,10.5125,12.328541,13.56875,6.459791,14.653541,13.431458,13.56875,1767.0,65.25
2025-07-24,13.476875,11.936666,14.405416,11.117083,12.860416,13.88,7.953541,14.774583,13.466041,13.88,1711.0,66.03
2025-07-25,13.3825,12.10375,14.378541,11.678541,13.008333,13.806666,8.933958,14.583125,13.558333,13.806666,1719.0,65.16
2025-07-26,11.742708,10.58375,12.384791,10.046458,14.151458,11.810833,7.996458,12.801666,12.259375,11.810833,,
2025-07-27,11.186666,10.343541,11.70125,10.246458,14.605833,11.186875,8.320833,12.520208,12.504375,11.186875,,
2025-07-28,13.6,11.987291,15.027291,11.855833,19.0075,14.333541,6.729791,15.106875,14.28375,14.333541,1738.0,66.71
2025-07-29,15.64,12.423958,17.893541,12.353958,18.603333,17.76875,7.54125,17.000833,15.205416,17.76875,1757.0,69.21
2025-07-30,12.6825,11.708541,16.107916,11.708541,13.69625,15.599375,8.118125,14.098333,13.035833,15.599375,1797.0,70.0
2025-07-31,12.788333,11.445208,14.327708,11.445208,13.9575,13.74375,9.357291,13.695416,12.735,13.74375,1813.0,69.26
2025-08-01,13.009791,11.129375,14.932291,10.997291,13.712708,14.492291,8.432083,13.6225,13.308125,14.492291,1836.0,67.33
2025-08-02,12.1475,10.443333,12.678333,10.140833,15.089166,12.084166,7.834375,13.859375,13.231458,12.084166,,
2025-08-03,11.584166,9.153333,12.421041,9.153333,13.8375,11.0775,7.357708,14.4825,13.824375,11.0775,,
2025-08-04,13.7775,11.897083,15.103333,11.841458,15.219583,14.2475,6.438333,15.253541,15.224166,14.2475,1755.0,66.29
2025-08-05,16.396458,13.775416,17.332916,13.645,17.22125,16.679166,9.0575,17.69625,17.18125,16.679166,1765.0,65.16
2025-08-06,16.89375,13.384166,17.971875,13.351041,17.688958,17.89625,11.416041,19.013958,17.55125,17.89625,1773.0,64.35
2025-08-07,15.495,15.608125,16.006458,15.483541,15.355625,15.857708,12.0125,16.302083,15.001041,15.857708,1731.0,63.88
2025-08-08,12.792916,12.141041,13.437708,12.141041,12.594791,13.04375,8.565416,13.437708,12.25125,13.04375,1724.0,63.88
2025-08-09,10.658541,10.814791,11.136875,10.814791,10.415208,10.814791,8.5975,11.136875,10.1525,10.814791,,
2025-08-10,10.1425,8.922083,10.578958,8.802083,10.87875,8.922083,8.105625,10.769583,10.769583,8.922083,,
2025-08-11,10.293541,8.645416,10.523125,8.645416,11.953125,8.645416,8.260416,11.468541,11.25625,8.645416,,63.96
2025-08-12,10.273333,9.135416,10.649166,9.038541,12.516875,9.135416,8.3,11.567916,11.567916,9.135416,1729.0,63.17
2025-08-13,8.624166,7.963125,8.874375,7.952291,10.348541,8.014375,7.281666,9.419583,9.317708,8.014375,1702.0,62.65
2025-08-14,8.808958,8.102291,9.234791,8.091875,9.749791,8.351875,7.817916,9.729375,9.240833,8.351875,1693.0,63.96
2025-08-15,8.41,7.4975,8.399166,7.4975,9.883541,7.4975,7.418541,9.512708,9.48125,7.4975,1671.0,62.8
2025-08-16,8.776875,8.069583,9.224375,8.069583,9.619583,8.157291,7.260208,9.945416,9.619583,8.157291,,
2025-08-17,9.079583,8.153541,9.449166,8.153541,10.271666,8.233125,5.923541,10.607916,9.814375,8.233125,,
2025-08-18,12.122708,11.608958,13.027708,11.320625,15.699375,12.220416,10.143333,13.221041,12.12875,12.220416,1645.0,62.7
2025-08-19,12.468125,11.361041,13.040625,11.097916,13.983541,12.185833,8.6875,13.393541,12.406875,12.185833,1649.0,61.77
2025-08-20,13.051041,11.516458,13.345208,11.516458,16.955625,12.324375,8.016666,13.842083,13.311875,12.324375,1640.0,62.71
2025-08-21,13.423125,11.264791,14.214583,11.264791,14.521875,12.42125,7.115416,14.41,13.672916,12.42125,1666.0,63.52
2025-08-22,13.22125,11.141458,13.755,11.141458,14.547083,12.2325,8.506666,13.829166,13.829166,12.2325,1730.0,63.66
2025-08-23,10.8075,9.232708,10.900208,9.219791,13.934583,9.647083,9.202708,12.259375,11.756875,9.647083,,
2025-08-24,11.057708,8.685,11.374583,8.685,16.302916,9.007916,8.685,13.319791,13.08,9.007916,,
2025-08-25,13.366041,10.952083,14.809375,10.804166,14.9025,12.707708,10.745208,14.9025,14.9025,12.707708,1746.0,64.8
2025-08-26,13.221041,11.123333,13.901875,11.123333,13.984583,12.852083,10.452083,13.9975,13.918333,12.852083,1751.0,63.25
2025-08-27,13.4225,11.788125,13.673125,11.788125,13.885833,12.091458,9.723125,14.380625,13.878958,12.091458,1729.0,64.15
2025-08-28,12.504791,10.498958,13.112916,10.498958,15.273125,11.673958,10.13375,13.449375,12.785833,11.673958,1673.0,64.6
2025-08-29,12.97375,10.539375,13.911041,10.539375,14.635833,11.64875,9.954166,14.314583,14.314583,11.64875,1634.0,64.01
2025-08-30,11.465833,9.707916,11.377083,9.707916,12.273333,10.185833,9.405,13.081041,11.6425,10.185833,,
2025-08-31,11.224791,9.270416,12.372916,9.270416,12.814791,9.497291,8.94,13.12875,12.460625,9.497291,,
2025-09-01,14.630416,11.198541,15.212291,11.198541,15.756458,13.06125,9.990625,17.025208,15.495416,13.06125,1634.0,
2025-09-02,15.102708,12.868958,15.85,12.868958,13.156666,14.579791,11.729166,16.274166,12.764583,14.579791,1652.0,65.59
2025-09-03,15.274166,14.329166,15.865833,14.329166,13.216875,15.348333,13.493125,17.107916,13.216875,15.348333,1663.0,63.97
2025-09-04,13.637291,13.957708,14.335,13.957708,12.578125,13.957708,13.936875,14.4175,12.67125,13.957708,1683.0,63.48
2025-09-05,13.774791,11.8675,14.383541,11.8675,17.0075,13.998958,11.344791,14.838333,12.238125,13.998958,1698.0,61.87
2025-09-06,9.971458,9.544791,10.066875,9.544791,10.19375,9.787083,8.461875,11.099166,10.133958,9.787083,,
2025-09-07,10.09125,9.411041,10.150416,9.3575,10.913125,9.7675,8.903125,11.618125,10.622708,9.7675,,
2025-09-08,13.17,11.617291,13.776666,11.617291,13.37125,13.150416,9.990416,14.877083,13.693541,13.150416,1675.0,62.26
2025-09-09,13.73625,12.305416,14.29875,12.305416,14.698125,13.465833,10.373958,14.419375,12.648958,13.465833,1723.0,62.63
2025-09-10,13.494791,13.551041,14.082708,13.551041,19.305833,13.551041,10.046875,14.189583,13.482916,13.551041,1708.0,63.67
2025-09-11,12.844375,12.046041,13.111041,12.046041,18.818333,12.723125,9.183958,13.284166,12.584166,12.723125,1714.0,62.37
2025-09-12,11.201875,10.382708,11.270625,10.382708,13.957708,10.637083,8.402291,11.575208,10.925208,10.637083,1686.0,62.69
2025-09-13,10.730833,9.805416,10.944375,9.615416,11.221458,10.335416,8.878333,11.235,11.106041,10.335416,,
2025-09-14,10.868541,10.541875,11.651458,10.11875,9.212291,10.771458,8.803958,12.716666,10.561458,10.771458,,
2025-09-15,11.71,11.546041,12.454166,11.546041,8.060416,11.697291,10.845208,12.537291,11.192916,11.697291,,63.3
2025-09-16,13.53,11.240833,14.332708,11.240833,11.019791,13.657708,11.240833,14.461041,11.814375,13.657708,1705.0,64.52
2025-09-17,14.383541,11.465208,14.107083,11.465208,14.2475,11.496458,11.465208,16.618125,14.630208,11.496458,1715.0,64.05
2025-09-18,14.4325,13.332291,16.67375,13.332291,14.70625,16.490208,13.192291,15.725,14.311458,16.490208,1725.0,63.26
2025-09-19,10.632916,9.569791,10.893958,9.508333,11.453958,10.332291,9.553541,12.035,10.231875,10.332291,1733.0,62.4
2025-09-20,10.577708,9.67375,10.675625,9.67375,10.186041,10.321458,9.595416,11.169791,11.034166,10.321458,,
2025-09-21,8.315208,7.163333,8.166875,7.158333,4.885833,7.679791,7.163333,11.238333,6.751875,7.679791,,
2025-09-22,9.266041,8.637708,9.82875,8.637708,11.031458,8.900625,8.39375,11.188125,9.270625,8.900625,1706.0,62.28
2025-09-23,8.784166,7.957708,8.869375,7.913541,10.688541,8.018125,7.92,10.074791,8.968958,8.018125,,63.41
2025-09-24,9.381041,8.930833,9.297708,8.930833,12.05125,8.930833,8.930833,10.035208,9.187916,8.930833,1701.0,64.99
